amendedCelex,amendmentCelex,recordId,programKey,annex,measure,startDate,reason,schema,name,alias,weakAlias,previousName,country,nationality,jurisdiction,birthDate,birthPlace,position,passportNumber,gender,appearance,ethnicity,fatherName,motherName,incorporationDate,legalForm,sector,registrationNumber,taxNumber,idNumber,innCode,ogrnCode,kppCode,okpoCode,leiCode,swiftBic,ticker,imoNumber,mmsi,flag,address,phone,email,website,notes
32014R0833,32026R1848,,EU-RUS,XIV,Financial restrictions,13.8.2026,,LegalEntity,Joint Stock Commercial Bank Agropromcredit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XIV,Financial restrictions,13.8.2026,,LegalEntity,Joint Stock Company Bank Accept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XIV,Financial restrictions,13.8.2026,,LegalEntity,Joint Stock Company Interprogressbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XIV,Financial restrictions,13.8.2026,,LegalEntity,Joint Stock Commercial Bank Forshtadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XIV,Financial restrictions,13.8.2026,,LegalEntity,Joint Stock Company Belgorodsotsbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XIV,Financial restrictions,13.8.2026,,LegalEntity,Limited Liability Company CMRBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XIV,Financial restrictions,13.8.2026,,LegalEntity,Joint Stock Company Credit Ural Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,629,EU-RUS,XLII,Transportation restrictions,24.4.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,STORMBRINGER (ex KRITI VIGOR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,9290397,,,,,,,
32014R0833,32026R1848,652,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (c): are operated in such a way as to contribute or support actions or policies for the exploitation, development or expansion of the energy sector in Russia, including energy infrastructure.",Vessel,ALEKSEY KOSYGIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9904546,,,,,,,
32014R0833,32026R1848,653,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,ANAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9326885,,,,,,,
32014R0833,32026R1848,654,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (c): are operated in such a way as to contribute or support actions or policies for the exploitation, development or expansion of the energy sector in Russia, including energy infrastructure.",Vessel,LUCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9317315,,,,,,,
32014R0833,32026R1848,655,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,DAKAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9251743,,,,,,,
32014R0833,32026R1848,656,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,PALLADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9250050,,,,,,,
32014R0833,32026R1848,657,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,SOLSTRAUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9157014,,,,,,,
32014R0833,32026R1848,658,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,ERIDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9157002,,,,,,,
32014R0833,32026R1848,659,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,G.ROSSINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9156981,,,,,,,
32014R0833,32026R1848,660,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,KORD ARCTIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9036272,,,,,,,
32014R0833,32026R1848,661,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,KORSAKOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8724793,,,,,,,
32014R0833,32026R1848,662,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,ABRAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9422964,,,,,,,
32014R0833,32026R1848,663,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,BELLARIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9332614,,,,,,,
32014R0833,32026R1848,664,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,FLINT WIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9314179,,,,,,,
32014R0833,32026R1848,665,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,ZHUO YUAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9408683,,,,,,,
32014R0833,32026R1848,666,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,DAPHNE V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9321677,,,,,,,
32014R0833,32026R1848,667,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,YEHOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9243320,,,,,,,
32014R0833,32026R1848,668,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,VASILY SURIKOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9645023,,,,,,,
32014R0833,32026R1848,669,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (a): transport goods and technology used in the defence and security sector, from or to Russia, for use in Russia or for Russia’s warfare in Ukraine;",Vessel,PORT OLYA-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9481910,,,,,,,
32014R0833,32026R1848,670,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,MIDVOLGA-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9735141,,,,,,,
32014R0833,32026R1848,671,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,ORENBURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9687992,,,,,,,
32014R0833,32026R1848,672,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,PIONEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9255282,,,,,,,
32014R0833,32026R1848,673,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,ANDREY PERVOZVANNIY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9255268,,,,,,,
32014R0833,32026R1848,674,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,AKKORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9259599,,,,,,,
32014R0833,32026R1848,675,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,ADMIRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9274446,,,,,,,
32014R0833,32026R1848,676,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (h): provide services to vessels designated under points (a) to (g), such as bunkering services and tug services.",Vessel,KUMANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9809538,,,,,,,
32014R0833,32026R1848,677,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (h): provide services to vessels designated under points (a) to (g), such as bunkering services and tug services.",Vessel,BILAL BEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8984848,,,,,,,
32014R0833,32026R1848,678,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (h): provide services to vessels designated under points (a) to (g), such as bunkering services and tug services.",Vessel,BEBEK-E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7808401,,,,,,,
32014R0833,32026R1848,679,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (h): provide services to vessels designated under points (a) to (g), such as bunkering services and tug services.",Vessel,LADY JASMINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031537,,,,,,,
32014R0833,32026R1848,680,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (h): provide services to vessels designated under points (a) to (g), such as bunkering services and tug services.",Vessel,OCEAN FORTUNE 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064493,,,,,,,
32014R0833,32026R1848,681,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,VIRENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9332171,,,,,,,
32014R0833,32026R1848,682,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (d): are operated in such a way as to contribute or support actions or policies which undermine or threaten the economic subsistence or food security of Ukraine, such as the transport of stolen Ukrainian grain, or the preservation of cultural heritage of Ukraine, such as the transport of stolen Ukrainian cultural goods.",Vessel,ABINSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9303869,,,,,,,
32014R0833,32026R1848,683,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,ALEXANDER NEVSKIY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9356610,,,,,,,
32014R0833,32026R1848,684,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (d): are operated in such a way as to contribute or support actions or policies which undermine or threaten the economic subsistence or food security of Ukraine, such as the transport of stolen Ukrainian grain, or the preservation of cultural heritage of Ukraine, such as the transport of stolen Ukrainian cultural goods.",Vessel,IRTYSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9664976,,,,,,,
32014R0833,32026R1848,685,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (d): are operated in such a way as to contribute or support actions or policies which undermine or threaten the economic subsistence or food security of Ukraine, such as the transport of stolen Ukrainian grain, or the preservation of cultural heritage of Ukraine, such as the transport of stolen Ukrainian cultural goods.",Vessel,KRASNODAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9296781,,,,,,,
32014R0833,32026R1848,686,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,SANRAYZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8862935,,,,,,,
32014R0833,32026R1848,687,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,SVYATOI KNYAZ VLADIMIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9838864,,,,,,,
32014R0833,32026R1848,688,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,ALBEDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9213313,,,,,,,
32014R0833,32026R1848,689,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (d): are operated in such a way as to contribute or support actions or policies which undermine or threaten the economic subsistence or food security of Ukraine, such as the transport of stolen Ukrainian grain, or the preservation of cultural heritage of Ukraine, such as the transport of stolen Ukrainian cultural goods.",Vessel,PERUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9582776,,,,,,,
32014R0833,32026R1848,690,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (d): are operated in such a way as to contribute or support actions or policies which undermine or threaten the economic subsistence or food security of Ukraine, such as the transport of stolen Ukrainian grain, or the preservation of cultural heritage of Ukraine, such as the transport of stolen Ukrainian cultural goods.",Vessel,IRKUTSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9419084,,,,,,,
32014R0833,32026R1848,691,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (d): are operated in such a way as to contribute or support actions or policies which undermine or threaten the economic subsistence or food security of Ukraine, such as the transport of stolen Ukrainian grain, or the preservation of cultural heritage of Ukraine, such as the transport of stolen Ukrainian cultural goods.",Vessel,DAMAS WAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8915299,,,,,,,
32014R0833,32026R1848,692,EU-RUS,XLII,Transportation restrictions,24.7.2026,"Article 3s(2), point (b): transport crude oil or petroleum products as listed in Annex XXV or mineral products that originate in Russia or are exported from Russia and practice irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33).",Vessel,TAVIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9147447,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,23.8.2026,,LegalEntity,Rapira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,23.8.2026,,LegalEntity,Aifory Pro (Sooty Ltd.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,23.8.2026,,LegalEntity,ABCeX (Nueva Cryptologia S.A.S DE C.V.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,23.8.2026,,LegalEntity,WhiteBird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,23.8.2026,,LegalEntity,NoOnecrypto INC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,23.8.2026,,LegalEntity,Tradex (Brightum LLC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,23.8.2026,,LegalEntity,Monease Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,23.8.2026,,LegalEntity,BitPapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,23.8.2026,,LegalEntity,"Exnode, Exnode Pay (Arvix)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,23.8.2026,,LegalEntity,HTX (HUOBI GLOBAL SA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,23.8.2026,,LegalEntity,EXMO Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,13.8.2026,,LegalEntity,Chinggis Khaan Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,13.8.2026,,LegalEntity,Sberbank India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,13.8.2026,,LegalEntity,India VTB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,13.8.2026,,LegalEntity,A7 Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,13.8.2026,,LegalEntity,A7 Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.A,Financial restrictions,13.8.2026,,LegalEntity,PilotFinance Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,8,EU-RUS,XLVII.A,Transportation restrictions,24.7.2026,"Article 5ae(1), point (a): used for the transfer of Unmanned Aerial Vehicles (UAVs) or missiles or related technologies or components thereof in support of Russia’s war of aggression against Ukraine",Asset,Olya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,9,EU-RUS,XLVII.A,Transportation restrictions,24.7.2026,"Article 5ae(1), point (c): used for the maritime transport of crude oil or petroleum products, as listed in Annex XXV, that originate in Russia or are exported from Russia by vessels practicing irregular and high-risk shipping practices as set out in the International Maritime Organisation General Assembly resolution A.1192(33)",Asset,Vysotsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,9,EU-RUS,XLIV,Financial restrictions,13.8.2026,,LegalEntity,CJSC Eco-Islamic Bank (Kyrgyzstan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.C,Financial restrictions,13.8.2026,,LegalEntity,Vistula Delta Global FZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.C,Financial restrictions,13.8.2026,,LegalEntity,Estrella Integrated FZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.C,Financial restrictions,13.8.2026,,LegalEntity,Linglong Trading Group FZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.C,Financial restrictions,13.8.2026,,LegalEntity,Arcadia International FZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,,EU-RUS,XLV.C,Financial restrictions,13.8.2026,,LegalEntity,Nexus Oil Trading FZCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,7,EU-RUS,XLVII.B,Transportation restrictions,24.7.2026,"Article 5ae(2), point (b): used for the transport of goods and technology used in the defence and security sector, from or to Russia, for use in Russia or for Russia’s warfare in Ukraine",Asset,Sheremetyevo Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,8,EU-RUS,XLVII.B,Transportation restrictions,24.7.2026,"Article 5ae(2), point (b): used for the transport of goods and technology used in the defence and security sector, from or to Russia, for use in Russia or for Russia’s warfare in Ukraine",Asset,Ulyanovsk-Vostochny Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,9,EU-RUS,XLVII.B,Transportation restrictions,24.7.2026,"Article 5ae(2), point (b): used for the transport of goods and technology used in the defence and security sector, from or to Russia, for use in Russia or for Russia’s warfare in Ukraine",Asset,Rostov-on-Don Platov Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,10,EU-RUS,XLVII.B,Transportation restrictions,24.7.2026,"Article 5ae(2), point (b): used for the transport of goods and technology used in the defence and security sector, from or to Russia, for use in Russia or for Russia’s warfare in Ukraine",Asset,Mineralnye Vody Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0833,32026R1848,1,EU-RUS,XLVII.D,Transportation restrictions,25.1.2027,"Article 5ae(2a), point (a): used for the processing or refining of crude oil or the processing or blending of petroleum products, as listed in Annex XXV, or of mineral products, that originate in Russia Article 5ae(2a), point (b): used in such a way as to facilitate or engage in the violation or circumvention or otherwise significantly frustrate the provisions of this Regulation or of Regulation (EU) No 269/2014, (EU) No 692/2014 or (EU) 2022/263",Asset,"Kulevi Oil Refinery, Georgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
