amendedCelex,amendmentCelex,recordId,programKey,annex,measure,startDate,reason,schema,name,alias,weakAlias,previousName,country,nationality,jurisdiction,birthDate,birthPlace,position,passportNumber,gender,appearance,ethnicity,fatherName,motherName,incorporationDate,legalForm,sector,registrationNumber,taxNumber,idNumber,innCode,ogrnCode,kppCode,okpoCode,leiCode,swiftBic,ticker,imoNumber,mmsi,flag,address,phone,email,website,notes
32014R0269,32026R2160,1467,EU-UKR,I.PERSONS,Asset freeze,25.2.2023,"Mikhail Teplinskiy is a Russian military leader, and the Head of the Dnipro Group of Forces of the Russian Federation. The Dnipro Group of Forces of the Russian Federation is conducting military offensives in southern Ukraine. Mikhail Teplinskiy is therefore actively involved in shaping and implementing the military campaign of the Russian forces in southern Ukraine. Mikhail Teplinskiy is a Commander of Airborne Forces of the Armed Forces of the Russian Federation. The Airborne Forces of the Armed Forces of the Russian Federation participated in the war of aggression against Ukraine and were at the site of the shooting of the residents of Bucha. As Commander of Airborne Forces of the Armed Forces of the Russian Federation, Mikhail Teplinskiy is responsible for the actions of that unit. Mikhail Teplinskiy is therefore responsible for, supporting and implementing actions which undermine the territorial integrity, sovereignty and independence of Ukraine.",Person,Mikhail Yuryevich TEPLINSKIY,Михаил Юрьевич ТЕПЛИНСКИЙ,,,,Russian,,9.1.1969,"Mospyne, Donetsk oblast, former Ukrainian SSR (now Ukraine)",Russian military leader – Colonel-General; Head of the Dnipro Group of Forces of the Russian Federation; Commander of Airborne Forces of the Armed Forces of the Russian Federation,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1472,EU-UKR,I.PERSONS,Asset freeze,25.2.2023,"Lenara Ivanova is the former Deputy Prime Minister of the Government of the Republic of Bashkortostan, and the former Minister of Family, Labour and Social Protection of the Republic of Bashkortostan. In those roles, she was responsible for the illegal deportation of Ukrainian children to the Russian Federation. Since its war of aggression against Ukraine, Russia has transferred many Ukrainian civilians to Russian-occupied areas or to Russia itself, while often preventing or impeding these civilians from having safe passage to the non-occupied parts of Ukraine. Lenara Ivanova is one of the key persons involved in the forcible deportation of Ukrainian children to Russia and their subsequent illegal adoption by Russian families. Lenara Ivanova’s actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order. Therefore, Lenara Ivanova is responsible for and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Lenara Khakimovna IVANOVA,Ленара Хакимовна ИВАНОВА,,,,Russian,,31.12.1969,"Neftekamsk, Bashkir former ASSR, former USSR (now Russian Federation)",,,female,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1537,EU-UKR,I.PERSONS,Asset freeze,23.6.2023,"Rifat Sabitov is the Deputy Director General of All-Russia Television and Radio Broadcasting Company (VGTRK), Russia’s largest media corporation. During the war against Ukraine, TV channels and other parts of VGTRK holding have been among the most active and important instruments in spreading the Kremlin narrative and supporting the war with aggressive commentaries and unverified information. Being one of its key executives Rifat Sabitov is directly responsible for actions of VGTRK. As a Deputy Director General he has a direct influence on the way VGTRK informs people about Russia’s war of aggression against Ukraine and steps taken by Russian government. Moreover, he is actively involved in shaping the restrictive information environment in Russia as a Chairman of the Commission for the Development of the Information Society, Mass Media and Mass Communications of Civic Chamber of the Russian Federation, Chairman of the Public Council under the Ministry of Digital Development of Russia and in numerous other bodies. Since 2025, Rifat Sabitov has been a member of the Presidium of the Council under the President of Russian Federation for Interethnic Relations, an agency that is involved in the development of the Strategy of National Policy of Russia until 2036, which is launching a large-scale russification of the occupied regions of Ukraine. Therefore, Rifat Sabitov is responsible for, supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Rifat Abdulvagapovich SABITOV,Рифат Абдулвагапович САБИТОВ,,,,Russian,,30.4.1956,"Moscow, former USSR (now Russian Federation)","Deputy Director General of All-Russia Television and Radio Broadcasting Company (VGTRK); Chairman of the Commission for the Development of the Information Society, Mass Media and Mass Communications of Civic Chamber of the RF; Member of the Presidium of the Council under the President of Russian Federation for Interethnic Relations",,male,,,,,,,,,773314059364,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1541,EU-UKR,I.PERSONS,Asset freeze,23.6.2023,"Aleksandr Gusev is the Governor of the Voronezh region. He is a member of the State Council of the Russian Federation and the secretary of the Voronezh Regional Branch of the United Russia Party. In his role, he has been responsible for the illegal deportation of Ukrainian children to the Voronezh region for their subsequent illegal adoption by Russian families. His actions violate the rights of Ukrainian children and infringe Ukraine’s law and administrative order. Therefore, Aleksandr Gusev is responsible for, supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Aleksandr Viktorovich GUSEV,Александр Викторович ГУСЕВ; Олександр Вiкторович ГУСЄВ,,,,Russian,,27.1.1963,"Ozerskoye, Kozelsky District, Kaluga Oblast, former RSFSR, former USSR (now Russian Federation)",Governor of the Voronezh region,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1552,EU-UKR,I.PERSONS,Asset freeze,23.6.2023,"Murat Kumpilov is the head of the Republic of Adygea of the Russian Federation and secretary of the Adygea regional branch of the United Russia Party. In this capacity, Murat Kumpilov is contributing to the illegal deportation and adoption of Ukrainian children. He is facilitating the illegal deportation and abduction of Ukrainian children to so-called “health camps” and re-education facilities located in his region. Murat Kumpilov is one of the senior Russian (regional) leaders involved in the illegal deportation and abduction of Ukrainian children to Russia. Murat Kumpilov’s actions violate the rights of Ukrainian children and infringe Ukraine’s law and administrative order. Therefore, Murat Kumpilov is responsible for, supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Murat Karalbiyevich KUMPILOV,Murat Karalbievich KUMPILOV; Мурат Каральбиевич КУМПИЛОВ,,,,Russian,,27.2.1973,"Ulyap, Krasnogvardeysky district, Republic of Adygea, former USSR (now Russian Federation)",Head of the Republic of Adygea of the Russian Federation; secretary of the Adygea regional branch of United Russia (Edinaya Rossiya); Member of United Russia’s Supreme Council,,male,,,,,,,,,010200122926,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1588,EU-UKR,I.PERSONS,Asset freeze,18.12.2023,"Pavel Muraveiko is the former First Deputy Secretary of State of the Security Council of the Republic of Belarus. In his position, he was responsible for overseeing the actions of the Security Council, including military-technical cooperation between Belarus and Russia. The Security Council of the Republic of Belarus is the constitutional, supreme collective coordinating and political body that enforces the powers of the President of the Republic of Belarus. The new Concept of National Security of the Security Council provides for the development of a regional grouping of forces of the Republic of Belarus and the Russian Federation, increasing the effectiveness of military command and control bodies. The military-technical cooperation contributes to strengthening the military capabilities of Russia, which is carrying out a war of aggression against Ukraine. In 2024, Pavel Muraveiko was promoted to Chief of the General Staff of the Armed Forces and First Deputy Minister of Defence of the Republic of Belarus. Therefore, Pavel Muraveiko is supporting materially the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Pavel Nikolaevich MURAVEIKO,Pavel Mikalaevich MURAVEIKA; Павел Николаевич МУРАВЕЙКО; Павел Мікалаевіч МУРАВЕЙКА,,,,Belarusian,,26.9.1971,"Maryina Horka, Pukhavichy District, Minsk Region, USSR (now Belarus)",Chief of the General Staff of the Armed Forces and First Deputy Minister of Defence of the Republic of Belarus; former First Deputy Secretary of State of the Security Council of the Republic of Belarus,,male,,,,,,,,,,3260971B001PB2,,,,,,,,,,,,,,,
32014R0269,32026R2160,1589,EU-UKR,I.PERSONS,Asset freeze,18.12.2023,"Valery Revenko is the Head of the Department of International Military Cooperation of the Republic of Belarus – Assistant to the Minister of Defence of the Republic of Belarus for International Military Cooperation. The Department of International Military Cooperation of the Ministry of Defence of the Republic of Belarus manages the activities of the armed forces in the organisation and implementation of international military cooperation and arms control. In adition, Valery Revenko is a member of the Joint Board of the Ministries of Defence of the Republic of Belarus and the Russian Federation and therefore participates in the bilateral Russian-Belarusian cooperation in the military sphere. Belarus’s military-technical cooperation with Russia contributes to strengthening the military capabilities of Russia, which is carrying out a war of aggression against Ukraine. Therefore, Valery Revenko, as the Head of the Department of International Military Cooperation, is supporting materially the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Valery Alexandrovich REVENKO,Valery Aleksandrovich REVENKA; Валерий Александрович РЕВЕНКО; Валерый Аляксандравіч РЭВЕНКА,,,,Belarusian,,30.11.1969,"Krasnoyarsk-26, Krasnoyarsk Territory, USSR (now Russian Federation)","Head of the Department of International Military Cooperation of the Republic of Belarus – Assistant to the Minister of Defence of the Republic of Belarus for International Military Cooperation, Major General",,male,,,,,,,,,,3301169A015PB3,,,,,,,,,,,,,,,
32014R0269,32026R2160,1592,EU-UKR,I.PERSONS,Asset freeze,18.12.2023,"Leonid Davidovich is the former Commander of the 61st air base and the Baranavichy garrison, in which the Russian Federation trains its soldiers. Over the course of Russia’s war in Ukraine, citizens have noticed military cargo deliveries and fighter jets flying to and from the Baranavichy garrison. People who have tried to oppose that military training and transportation of military cargo have been called “railway partisans”, been arrested, and been named extremists and traitors. Moreover, there have been reports that Baranavichy garrison has been used to launch rockets to Ukraine. Leonid Davidovich was promoted to Deputy Commander of the Air Force and Air Defence Forces of the Armed Forces of Belarus – Chief of Aviation. Therefore, Leonid Davidovich is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Leonid Vyacheslavovich DAVIDOVICH,Leonid Vyacheslavovich DAVIDOVICH; Леонид Вячеславович ДАВИДОВИЧ; Леанід Вячаслававіч ДАВIДОВIЧ,,,,Belarusian,,13.1.1978,"Baranavichy, Brest region, USSR (now Belarus)",Deputy Commander of the Air Force and Air Defence Forces of the Armed Forces of Belarus – Chief of Aviation; former Commander of the 61st air base and the Baranavichy garrison,,,,,,,,,,,,3130178C024PB7,,,,,,,,,,,,,,,
32014R0269,32026R2160,1593,EU-UKR,I.PERSONS,Asset freeze,18.12.2023,"Sergey Lagodiuk is Deputy Chief of the General Staff of the Armed Forces of the Republic of Belarus and Head of the Main Operational Directorate. The Main Operational Directorate participates in military policy of the Republic of Belarus and acts as the leading structural unit of the General Staff in the system of strategic planning and management. In his position, Sergey Lagodiuk oversees the actions of the Main Operational Directorate. In addition, Sergey Lagodiuk is a member of the Joint Board of the Ministry of Defence of the Republic of Belarus and the Russian Federation and therefore participates in the bilateral Russian-Belarusian cooperation in the military sphere. The Republic of Belarus is used as a military hub of the Russian military and that strategically puts pressure on Ukraine to keep troops near the border, thus weakening defensive capabilities of Ukraine. Therefore, Sergey Lagodiuk, as a member of the Joint Board of the Ministry of Defence of the Republic of Belarus and the Russian Federation, is supporting materially the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Sergey Evgenyevich LAGODIUK,Siarhei Evgenievich LAHADZIUK; Сергей Евгеньевич ЛАГОДЮК; Сергей Яўгенавіч ЛАГАДЗЮК,,,,Belarusian,,10.5.1971,"Antopal, Drahichyn District, Brest Oblast, USSR (now Belarus)","Deputy Chief of the General Staff of the Armed Forces of the Republic of Belarus, Head of the Main Operational Directorate, Major General",,male,,,,,,,,,,3100571B015PB0,,,,,,,,,,,,,,,
32014R0269,32026R2160,1594,EU-UKR,I.PERSONS,Asset freeze,18.12.2023,"Vladimir Chereukhin, General Director of Minsk National Airport, is the former Head of the Homel branch of Republican Unitary Enterprise for Air Navigation Services of Air Traffic “Belaeronavigatsia”, responsible for the activities of Homel’s airport. At the beginning of the war of aggression, a Russian unmanned aircraft of the Russian Aerospace Forces took off from Homel airport and destroyed a self-propelled artillery battery of the Armed Forces of Ukraine. Therefore, Vladimir Chereukhin is supporting and implementing actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Vladimir Nikolaevich CHEREUKHIN,Uladzimir Mikalaevich CHARAUKHIN; Владимир Николаевич ЧЕРЕУХИН; Уладзімір Мікалаевіч ЧАРАУХIН,,,,Belarusian,,11.8.1977,"Pakalyubichy, Homel District, Homel Region, USSR (now Belarus)",General Director of Minsk National Airport; former Head of the Homel branch of Republican Unitary Enterprise for Air Navigation Services of Air Traffic “Belaeronavigatsia”,,male,,,,,,,,,,3110877H020PB2,,,,,,,,,,,"Vetka district, Zolotoy Rog village, Belarus",,,,
32014R0269,32026R2160,1595,EU-UKR,I.PERSONS,Asset freeze,18.12.2023,"Vyacheslav Rossolay is the former Deputy Chairman of the State Military Industrial Committee of the Republic of Belarus. In his capacity as the Deputy Chairman of the State Military Industrial Committee of the Republic of Belarus, he increased the supply of military equipment to Russia against the backdrop of the war of aggression against Ukraine. Moreover, a military-technical cooperation programme between Moscow and Minsk until 2025 was put into effect, which provides for mutual deliveries of military products in the interests of the law enforcement agencies of Belarus and Russia. He continues to work in the military-industrial complex of Belarus as the Director of the open joint-stock company “Agat – electromechanics factory”. Therefore, Vyacheslav Rossolay is supporting materially the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Vyacheslav Evgenyevich ROSSOLAY,Viachaslau Yevgenievich RASSALAI; Вячеслав Евгеньевич РОССОЛАЙ; Вячаслаў Яўгеньевіч РАССАЛАЙ,,,,Belarus,,17.10.1981,"Minsk, USSR (now Belarus)",Director of the open joint-stock company “Agat – electromechanics factory”; former Deputy Chairman of the State Military Industrial Committee of the Republic of Belarus,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1597,EU-UKR,I.PERSONS,Asset freeze,18.12.2023,"Serafim Ivanov is the press secretary in the organisation “Volunteer Squad”, which is involved in patriotic education of the youth. He is a deputy of the municipality “Admiralty district” of St Petersburg. He is also former Head of the regional headquarters of Yunarmiya VVPOD in the Kherson region. He took an active part in the militarisation of Ukrainian children in the occupied Kherson region. He also spread pro-Russian sentiments and anti-Ukrainian narratives through Yunarmiya and encouraged children to join the organisation, highlighting the military training as one of the advantages. Therefore, Serafim Ivanov is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Serafim Vikentevich IVANOV,Серафим Викентьевич ИВАНОВ,,,,,,19.5.1996,,Press secretary in the organisation “Volunteer Squad”; former Head of the regional headquarters of Yunarmiya VVPOD in the Kherson region; deputy of the municipality “Admiralty district” of St Petersburg,,male,,,,,,,,,,,,,,,,,,,,,"St Petersburg, Russian Federation",,,,
32014R0269,32026R2160,1612,EU-UKR,I.PERSONS,Asset freeze,18.12.2023,"Andrey Shutov served as a member of the Central Election Committee of the Russian Federation (CEC) from 2021 until 2026. During his tenure, the CEC was responsible for organising illegal referenda in 2022, as well as illegal elections in September 2023, in occupied parts of Ukraine, thus attempting to legitimise the Russian war of aggression of those parts. Therefore, Andrey Shutov has been supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Andrey Yuryevich SHUTOV,Андрей Юрьевич ШУТОВ,,,,Russian,,9.3.1963,"Moscow, Moscow Oblast, USSR (now Russian Federation)",former member of the Central Election Commission of the Russian Federation,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1616,EU-UKR,I.PERSONS,Asset freeze,18.12.2023,"Alexander Kurdyumov served as a member of the Central Election Committee of the Russian Federation (CEC) from 2021 until 2026. During his tenure, the CEC was responsible for organising illegal referenda in 2022, as well as illegal elections in September 2023, in occupied parts of Ukraine, thus attempting to legitimise the Russian war of aggression of those parts. In 2026, he was appointed as Chairman the Zhirinovsky Blok. Therefore, Alexander Kurdyumov is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Alexander Borisovych KURDYUMOV,Александр Борисович КУРДЮМОВ,,,,Russian,,26.11.1967,"Gorky, Gorky Oblast, USSR (now Russian Federation)",Chairman of the Zhirinovsky Blok; former member of the Central Election Commission of the Russian Federation,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1620,EU-UKR,I.PERSONS,Asset freeze,18.12.2023,"Boris Ebzeev served as a member of the Central Election Committee of the Russian Federation (CEC) from 2021 until 2026. During his tenure, the CEC has been responsible for organising illegal referenda in 2022, as well as illegal elections in September 2023, in occupied parts of Ukraine, thus attempting to legitimise the Russian war of aggression of those parts. Therefore, Boris Ebzeev has been supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Boris Safarovych EBZEEV,Борис Сафарович ЭБЗЕЕВ,,,,Russian,,25.2.1950,"Dzhany Dzher, Frunze Region, USSR (now Kyrgyzstan)",former member of the Central Election Commission of the Russian Federation,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1631,EU-UKR,I.PERSONS,Asset freeze,18.12.2023,"Colonel-General Viktor Afzalov is the former Chief of the General Staff of the Russian Aerospace Forces and the former Commander-in-Chief of the Russian Aerospace Forces from October 2023 until May 2026. As such, he was responsible for conducting air operations against Ukraine during Russia’s war of aggression against Ukraine. Therefore, he has been supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Viktor Musavirovich AFZALOV,Виктор Мусавирович АФЗАЛОВ,,,,Russian,,9.6.1968,,Colonel-General; former Commander-in-Chief of the Russian Aerospace Forces; former Chief of the General Staff of the Russian Aerospace Forces,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1633,EU-UKR,I.PERSONS,Asset freeze,18.12.2023,"Ivan Zima is former General Director of LLC “Osnova Bezopasnosti”, which manufactures equipment related to surveillance and security, including special communications and unmanned aircraft. Ivan Zima is former General Director of Miranda Media LLC and Krymtelecom JSC, which provide telecommunications services in Russian-occupied southern and eastern parts of Ukraine. The companies formerly headed by Ivan Zima are licensed by the Russian authorities (Roskomnadzor) to provide various telecommunications services in the illegally occupied territories of Ukraine. In addition, those companies play an important role in imposing restrictions on certain websites and in censoring legitimate information for the Ukrainian population in the occupied territories. Ivan Zima was a major contributor to the Russian Government’s efforts to restrict access to legitimate information sources and to implement censorship measures in Ukraine. Ivan Zima has therefore been supporting and implementing actions and policies which undermine and threaten Ukraine’s territorial integrity, sovereignty and independence. Furthermore, he has been benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Ivan Ivanovich ZIMA,Иван Иванович ЗИМА,,,,Russian,,26.8.1971,"Tiksi village, Bulunsky district, Yakut, former USSR (now Russian Federation)",former General Director of LLC “Osnova Bezopasnosti”; former general Director of Miranda Media LLC and Krymtelecom JSC,,male,,,,,,,,,143300547912,,,,,,,,,,,,"Russian Federation, Moscow region, Bronnitsy, Gorka, 4, apt. 6",,,,
32014R0269,32026R2160,1657,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Aleksey Dubonosov is the former General Director of the FSE Tambov Gunpowder Plant that produces pyroxylin powders, which is used in various types of ammunition used by the Russian Armed Forces. The plant produces pyroxylin powders for a wide range of ammunition, from 7,62 mm cartridges and grenades for Kalashnikov rifles to 125 mm tank rounds for T-90 main battle tank and artillery shells for 2S3 Akatsiya, 2S19 Msta-S, Msta-B and 2S5 Hyacinth artillery and howitzer units. The FSE Tambov Gunpowder Plant is owned by the Russian defence conglomerate Rostec State Corporation. The plant operates in a strategically important sector of the military industry and was able to increase its production capacity during Russia’s war of aggression against Ukraine. Therefore, Aleksey Dubonosov has been supporting actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Aleksey Gennadievich DUBONOSOV,Алексей Геннадиевич ДУБОНОСОВ,,,,Russian,,31.12.1976,,former General Director of the Federal State Enterprise “Tambov Gunpowder Plant”,,male,,,,,,,,,344401214508,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1674,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Semyon Mashkautsan is the former so-called “Deputy Head of Government” and “Minister of Industry” of Kherson Region. He has been the so-called “acting Chairman of the Government” of Kherson Region since February 2025 and so-called “Head of Government” of Kherson Region since December 2025. He has assumed these roles, without the consent of Ukrainian authorities, in the illegally occupied territories of Kherson Region and is implementing the official policies of the Russian Federation in the region. In taking on and acting in these capacities, Semyon Mashkautsan is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Semyon Alexeyevich MASHKAUTSAN,Salah MASHKAUTSAN; Семен Алексеевич МАШКАУЦАН; Салах Алексеевич МАШКАУЦАН,,,,Russian,,2.3.1990,"Chelyabinsk, USSR (now Russian Federation)",so-called “Head of Government” of Kherson Region,,male,,,,,,,,,,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1678,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Vladimir Bobrov is the former Director of MG-Flot LLC (previously known as TransMorFlot LLC). MG-Flot LLC is a Russian shipping company providing logistical support to the Ministry of Defence of the Russian Federation. In particular, MG-Flot LLC is involved in a military transportation network of Russian cargo vessels shipping North Korean armaments from Pyongyang to military facilities in the Russian port of Dunai. Subsequently, North Korean munitions transported by MG-Flot LLC are transferred to depots on Russia’s western border to be deployed in Russia’s war of aggression against Ukraine. Additionally, vessels owned by MG-Flot LLC have been involved in weapons shipments from Iran to aid Russia’s full-scale invasion of Ukraine. Therefore, Vladimir Bobrov has been supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Vladimir Alexandrovich BOBROV,Владимир Александрович БОБРОВ,,,,Russian,,26.1.1971,,former Director of MG-Flot LLC,,male,,,,,,,,,253902099914,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1679,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Vladimir Zaitsev is the Director of Joint Stock Company (JSC) VNIIRT (a.k.a. All-Russian Research Institute of Radio Engineering). JSC VNIIRT is a Russian military-industrial state enterprise that develops radar systems deployed by the Russian Armed Forces, including radar systems used for Russia’s Pantsir-S1 missile system. Moreover, JSC VNIIRT is part of the Almaz-Antey concern, a Russian state-owned arms manufacturer that develops anti-aircraft defence and cruise missile systems for the Russian military. Vladimir Zaitsev is also the General Director of JSC Npodar, the successor of AO RTI. This company works in radar technologies and has licences from the Ministry of Industry and Trade of the Russian Federation for the maintenance of military equipment. Therefore, in his capacity as Director of JSC VNIIRT and JSC Npodar, Vladimir Zaitsev is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, Vladimir Zaitsev is associated with the Almaz-Antey concern, which is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Vladimir Egorovich ZAITSEV,Vladimir Yegorovich ZAYTSEV; Владимир Егорович ЗАЙЦЕВ,,,,Russian,,23.9.1956,,Director of JSC VNIIRT (a.k.a. All-Russian Research Institute of Radio Engineering); Director of JSC Npodar (a.k.a. Scientific and Production Association of long-range radar named after academician A.L. Mints),,male,,,,,,,,,504790126749,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1680,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Vladimir Shastin is the Director of Azia Shipping Company LLC. Azia Shipping Company LLC is a Russian shipping company providing logistical support to the Ministry of Defence of the Russian Federation. In particular, Azia Shipping Company LLC is involved in a military transportation network of Russian cargo vessels shipping North Korean armaments from Pyongyang to military facilities in the Russian port of Dunai. Subsequently, North Korean munitions transported by Azia Shipping Company LLC are transferred to depots on Russia’s western border to be deployed in Russia’s war of aggression against Ukraine. Therefore, in his capacity as Director of Azia Shipping Company LLC, Vladimir Shastin is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Vladimir Ivanovich SHASTIN,Владимир Иванович ШАСТИН,,,,Russian,,8.9.1957,,Director of Azia Shipping Company LLC,,male,,,,,,,,,253606386404,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1683,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Mikhail Ivanchikhin is the Director of JSC MNII Agat (a.k.a. Moscow Research Institute Agat). JSC MNII Agat is a Russian military-industrial state enterprise that develops and produces radar transceivers for guided missiles deployed by the Russian Armed Forces, including the “9B-1103M-350 active radar homing head” used in Russian air-to-air and surface-to-air missiles. Moreover, JSC MNII Agat is part of the Almaz-Antey concern, a Russian state-owned arms manufacturer that develops anti-aircraft defence and cruise missile systems for the Russian military. Therefore, in his capacity as Director of JSC MNII Agat, Mikhail Ivanchikhin is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, Mikhail Ivanchikhin is associated with the Almaz-Antey concern, which is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Mikhail Alekseevich IVANCHIKHIN,Михаил Алексеевич ИВАНЧИХИН,,,,Russian,,9.4.1962,,Director of JSC MNII Agat (a.k.a. Moscow Research Institute Agat),,male,,,,,,,,,501304253418,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1684,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Mikhail Lukyanov is the former Director of Oboronlogistics LLC. Oboronlogistics LLC is a shipping company established under the Russian Ministry of Defence. The company is providing logistical support to the Ministry of Defence of the Russian Federation. In particular, Oboronlogistics LLC is involved in a military transportation network of Russian cargo vessels shipping North Korean armaments from Pyongyang to military facilities in the Russian port of Dunai. Subsequently, North Korean munitions transported by Oboronlogistics LLC are transferred to depots on Russia’s western border to be deployed in Russia’s war of aggression against Ukraine. Therefore, Mikhail Lukyanov has been supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Mikhail Valentinovich LUKYANOV,Михаил Валентинович ЛУКЬЯНОВ,,,,Russian,,23.9.1975,,former Director of Oboronlogistics LLC,,male,,,,,,,,,773384195360,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1686,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Nikolai Pankov is the CEO of Marine Trans Shipping LLC. Marine Trans Shipping LLC is a Russian shipping company providing logistical support to the Ministry of Defence of the Russian Federation. In particular, Marine Trans Shipping LLC is involved in a military transportation network of Russian cargo vessels shipping North Korean armaments from Pyongyang to military facilities in the Russian port of Dunai. Subsequently, North Korean munitions transported by Marine Trans Shipping LLC are transferred to depots on Russia’s western border to be deployed in Russia’s war of aggression against Ukraine. Therefore, in his capacity as CEO of Marine Trans Shipping LLC, Nikolai Pankov is supporting materially the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",Person,Nikolai Anatolievich PANKOV,Николай Анатольевич ПАНЬКОВ,,,,Russian,,12.8.1970,,CEO of Marine Trans Shipping LLC,,male,,,,,,,,,301803080162,,,,,,,,,,,,,,,,
32014R0269,32026R2160,1687,EU-UKR,I.PERSONS,Asset freeze,23.2.2024,"Alexey Bragin is the former Director of JSC RIRV (a.k.a. Russian Institute of Radio Navigation and Time). JSC RIRV was a Russian military-industrial state enterprise that develops navigation equipment for the Russian GLONASS system deployed by the Russian Armed Forces to conduct high-precision strikes on civilian and military infrastructure in Ukraine. It has merged with JSC “Obukhov Plant”, part of the Almaz-Antey concern, a Russian state-owned arms manufacturer that develops anti-aircraft defence and cruise missile systems for the Russian military. Therefore, Alexey Bragin has been supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, Alexey Bragin was associated with the Almaz-Antey concern, which is supporting materially actions which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",Person,Alexey Yurievich BRAGIN,Алексей Юрьевич БРАГИН,,,,Russian,,23.12.1979,,former Director of JSC RIRV (a.k.a. Russian Institute of Radio Navigation and Time),,male,,,,,,,,,780615807818,,,,,,,,,,,,,,,,
